Date,Time,time_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
9/16/2017,13:32:22,42994.56,0.069,0.065,0.063,0.067,0.082,0.061,0.074,0.066,0.07,0.057,0.042,0.07,0.062,0.055,0.078
9/16/2017,13:52:22,42994.58,0.069,0.065,0.063,0.067,0.082,0.061,0.074,0.066,0.07,0.057,0.042,0.07,0.062,0.055,0.078
9/16/2017,14:12:22,42994.59,0.069,0.065,0.063,0.067,0.082,0.061,0.074,0.066,0.07,0.057,0.042,0.07,0.062,0.054,0.078
9/16/2017,14:32:22,42994.61,0.068,0.065,0.063,0.067,0.082,0.061,0.074,0.066,0.07,0.057,0.042,0.07,0.062,0.054,0.078
9/16/2017,14:52:22,42994.62,0.068,0.065,0.063,0.067,0.082,0.06,0.074,0.066,0.07,0.057,0.042,0.07,0.062,0.054,0.078
9/16/2017,15:12:22,42994.63,0.068,0.065,0.063,0.067,0.082,0.06,0.075,0.066,0.07,0.057,0.042,0.07,0.062,0.054,0.078
9/16/2017,15:32:22,42994.65,0.068,0.065,0.063,0.067,0.082,0.06,0.074,0.066,0.07,0.057,0.042,0.07,0.062,0.054,0.078
9/16/2017,15:52:22,42994.66,0.068,0.065,0.063,0.067,0.082,0.06,0.074,0.066,0.069,0.057,0.042,0.07,0.062,0.054,0.078
9/16/2017,16:12:22,42994.68,0.068,0.065,0.063,0.067,0.082,0.06,0.074,0.066,0.069,0.057,0.042,0.07,0.062,0.054,0.078
9/16/2017,16:32:22,42994.69,0.068,0.065,0.063,0.067,0.082,0.06,0.074,0.066,0.069,0.057,0.042,0.07,0.062,0.054,0.078
9/16/2017,16:52:22,42994.70,0.068,0.065,0.063,0.067,0.082,0.06,0.074,0.066,0.069,0.057,0.042,0.07,0.062,0.054,0.078
9/16/2017,17:12:22,42994.72,0.068,0.065,0.063,0.067,0.082,0.06,0.074,0.066,0.069,0.057,0.042,0.07,0.062,0.054,0.078
9/16/2017,17:32:22,42994.73,0.068,0.065,0.063,0.067,0.081,0.06,0.074,0.066,0.069,0.056,0.042,0.07,0.062,0.054,0.078
9/16/2017,17:52:22,42994.74,0.068,0.065,0.063,0.067,0.081,0.06,0.074,0.066,0.068,0.056,0.042,0.07,0.062,0.054,0.078
9/16/2017,18:12:22,42994.76,0.068,0.065,0.063,0.067,0.081,0.06,0.074,0.066,0.068,0.056,0.042,0.07,0.062,0.054,0.078
9/16/2017,18:32:22,42994.77,0.068,0.065,0.063,0.067,0.081,0.06,0.074,0.066,0.068,0.056,0.042,0.07,0.062,0.053,0.078
9/16/2017,18:52:22,42994.79,0.068,0.065,0.063,0.067,0.081,0.06,0.074,0.066,0.068,0.056,0.042,0.07,0.062,0.053,0.077
9/16/2017,19:12:22,42994.80,0.068,0.065,0.063,0.067,0.081,0.06,0.073,0.066,0.068,0.056,0.042,0.07,0.062,0.053,0.076
9/16/2017,19:32:22,42994.81,0.068,0.065,0.063,0.067,0.081,0.06,0.072,0.066,0.068,0.056,0.042,0.069,0.062,0.053,0.076
9/16/2017,19:52:22,42994.83,0.068,0.065,0.064,0.067,0.081,0.06,0.072,0.066,0.068,0.056,0.042,0.069,0.062,0.053,0.076
9/16/2017,20:12:22,42994.84,0.068,0.065,0.063,0.067,0.081,0.06,0.072,0.066,0.068,0.056,0.042,0.069,0.063,0.053,0.076
9/16/2017,20:32:22,42994.86,0.068,0.065,0.064,0.067,0.081,0.06,0.072,0.066,0.068,0.056,0.042,0.069,0.063,0.053,0.076
9/16/2017,20:52:22,42994.87,0.068,0.065,0.064,0.067,0.081,0.06,0.071,0.066,0.068,0.056,0.042,0.069,0.063,0.052,0.076
9/16/2017,21:12:22,42994.88,0.068,0.065,0.064,0.067,0.081,0.06,0.071,0.066,0.068,0.056,0.042,0.068,0.062,0.052,0.076
9/16/2017,21:32:22,42994.90,0.068,0.065,0.064,0.067,0.081,0.06,0.072,0.066,0.068,0.056,0.042,0.068,0.063,0.052,0.076
9/16/2017,21:52:22,42994.91,0.068,0.065,0.064,0.067,0.081,0.06,0.072,0.066,0.068,0.056,0.042,0.069,0.063,0.052,0.076
9/16/2017,22:12:22,42994.93,0.068,0.065,0.064,0.067,0.081,0.06,0.072,0.066,0.068,0.056,0.043,0.069,0.063,0.052,0.076
9/16/2017,22:32:22,42994.94,0.068,0.065,0.064,0.067,0.081,0.06,0.072,0.066,0.068,0.056,0.043,0.069,0.063,0.052,0.076
9/16/2017,22:52:22,42994.95,0.068,0.065,0.064,0.067,0.081,0.059,0.073,0.066,0.068,0.056,0.043,0.069,0.063,0.052,0.076
9/16/2017,23:12:22,42994.97,0.068,0.065,0.064,0.067,0.081,0.059,0.073,0.066,0.068,0.056,0.043,0.069,0.063,0.052,0.076
9/16/2017,23:32:22,42994.98,0.068,0.065,0.064,0.067,0.081,0.059,0.073,0.066,0.068,0.056,0.043,0.069,0.063,0.052,0.076
9/16/2017,23:52:22,42994.99,0.068,0.065,0.064,0.067,0.081,0.059,0.073,0.066,0.068,0.056,0.043,0.069,0.063,0.052,0.076
9/17/2017,0:12:22,42995.01,0.068,0.065,0.064,0.067,0.081,0.059,0.073,0.066,0.068,0.056,0.043,0.069,0.063,0.052,0.076
9/17/2017,0:32:22,42995.02,0.068,0.065,0.064,0.067,0.081,0.059,0.073,0.066,0.067,0.056,0.043,0.069,0.063,0.052,0.076
9/17/2017,0:52:22,42995.04,0.068,0.065,0.064,0.067,0.081,0.059,0.073,0.066,0.067,0.056,0.043,0.069,0.063,0.052,0.076
9/17/2017,1:12:22,42995.05,0.068,0.065,0.064,0.067,0.081,0.059,0.073,0.066,0.067,0.056,0.043,0.069,0.063,0.052,0.076
9/17/2017,1:32:22,42995.06,0.068,0.065,0.064,0.067,0.081,0.059,0.073,0.066,0.067,0.056,0.043,0.069,0.063,0.052,0.076
9/17/2017,1:52:22,42995.08,0.068,0.065,0.064,0.067,0.081,0.059,0.073,0.067,0.067,0.056,0.043,0.069,0.063,0.052,0.076
9/17/2017,2:12:22,42995.09,0.068,0.065,0.064,0.067,0.081,0.059,0.073,0.067,0.067,0.056,0.043,0.069,0.063,0.052,0.076
9/17/2017,2:32:22,42995.11,0.068,0.065,0.064,0.068,0.081,0.059,0.073,0.067,0.067,0.056,0.043,0.069,0.063,0.052,0.076
9/17/2017,2:52:22,42995.12,0.068,0.065,0.064,0.068,0.081,0.059,0.073,0.067,0.067,0.056,0.043,0.07,0.063,0.052,0.076
9/17/2017,3:12:22,42995.13,0.068,0.065,0.064,0.068,0.081,0.059,0.073,0.067,0.067,0.056,0.043,0.07,0.063,0.051,0.076
9/17/2017,3:32:22,42995.15,0.068,0.065,0.063,0.068,0.081,0.059,0.073,0.067,0.067,0.056,0.043,0.069,0.063,0.051,0.076
9/17/2017,3:52:22,42995.16,0.068,0.065,0.064,0.068,0.081,0.059,0.073,0.067,0.067,0.056,0.044,0.069,0.063,0.051,0.076
9/17/2017,4:12:22,42995.18,0.068,0.065,0.064,0.068,0.081,0.059,0.073,0.067,0.067,0.056,0.044,0.069,0.063,0.051,0.076
9/17/2017,4:32:22,42995.19,0.068,0.065,0.064,0.068,0.081,0.059,0.073,0.067,0.067,0.056,0.044,0.069,0.063,0.051,0.076
9/17/2017,4:52:22,42995.20,0.068,0.065,0.064,0.068,0.081,0.059,0.073,0.067,0.067,0.056,0.044,0.069,0.063,0.051,0.076
9/17/2017,5:12:22,42995.22,0.068,0.065,0.064,0.068,0.081,0.059,0.073,0.067,0.067,0.056,0.044,0.069,0.063,0.051,0.076
9/17/2017,5:32:22,42995.23,0.068,0.065,0.064,0.068,0.081,0.059,0.073,0.067,0.067,0.056,0.044,0.069,0.063,0.051,0.076
9/17/2017,5:52:22,42995.24,0.068,0.065,0.064,0.068,0.081,0.059,0.073,0.067,0.067,0.056,0.044,0.069,0.063,0.051,0.076
9/17/2017,6:12:22,42995.26,0.068,0.065,0.064,0.068,0.081,0.059,0.073,0.067,0.067,0.056,0.044,0.069,0.063,0.051,0.076
9/17/2017,6:32:22,42995.27,0.068,0.065,0.064,0.068,0.081,0.059,0.074,0.067,0.067,0.056,0.045,0.069,0.063,0.051,0.076
9/17/2017,6:52:22,42995.29,0.068,0.065,0.064,0.068,0.081,0.059,0.074,0.067,0.067,0.056,0.044,0.07,0.063,0.051,0.076
9/17/2017,7:12:22,42995.30,0.068,0.065,0.064,0.068,0.081,0.059,0.074,0.067,0.067,0.056,0.045,0.07,0.063,0.051,0.075
9/17/2017,7:32:22,42995.31,0.068,0.065,0.064,0.068,0.081,0.059,0.074,0.067,0.066,0.056,0.045,0.07,0.063,0.051,0.075
9/17/2017,7:52:22,42995.33,0.068,0.065,0.064,0.068,0.081,0.059,0.074,0.067,0.066,0.056,0.045,0.07,0.063,0.051,0.075
9/17/2017,8:12:22,42995.34,0.068,0.065,0.063,0.068,0.081,0.059,0.074,0.067,0.066,0.056,0.045,0.07,0.063,0.051,0.075
9/17/2017,8:32:22,42995.36,0.068,0.065,0.063,0.068,0.081,0.059,0.074,0.067,0.066,0.056,0.045,0.07,0.063,0.051,0.075
9/17/2017,8:52:22,42995.37,0.068,0.065,0.063,0.068,0.082,0.059,0.074,0.067,0.066,0.056,0.045,0.07,0.063,0.051,0.075
9/17/2017,9:12:22,42995.38,0.068,0.065,0.063,0.068,0.082,0.059,0.074,0.067,0.066,0.056,0.045,0.07,0.063,0.051,0.075
9/17/2017,9:32:22,42995.40,0.068,0.065,0.063,0.068,0.082,0.059,0.074,0.067,0.066,0.056,0.045,0.07,0.064,0.051,0.075
9/17/2017,9:52:22,42995.41,0.068,0.065,0.063,0.068,0.082,0.059,0.074,0.067,0.066,0.056,0.045,0.07,0.064,0.051,0.075
9/17/2017,10:12:22,42995.43,0.068,0.065,0.063,0.068,0.082,0.059,0.074,0.067,0.066,0.056,0.045,0.07,0.064,0.051,0.075
9/17/2017,10:32:22,42995.44,0.068,0.065,0.063,0.068,0.082,0.059,0.074,0.067,0.066,0.056,0.045,0.07,0.064,0.05,0.075
9/17/2017,10:52:22,42995.45,0.068,0.065,0.063,0.068,0.082,0.059,0.074,0.067,0.066,0.056,0.045,0.069,0.063,0.05,0.075
9/17/2017,11:12:22,42995.47,0.068,0.065,0.063,0.068,0.081,0.059,0.074,0.067,0.066,0.056,0.045,0.069,0.063,0.05,0.074
9/17/2017,11:32:22,42995.48,0.068,0.065,0.063,0.068,0.081,0.059,0.074,0.067,0.066,0.056,0.045,0.069,0.063,0.049,0.074
9/17/2017,11:52:22,42995.49,0.068,0.065,0.063,0.068,0.081,0.059,0.074,0.067,0.066,0.056,0.045,0.069,0.063,0.049,0.074
9/17/2017,12:12:22,42995.51,0.068,0.065,0.063,0.068,0.081,0.059,0.074,0.067,0.065,0.055,0.045,0.068,0.063,0.049,0.074
9/17/2017,12:32:22,42995.52,0.068,0.065,0.063,0.068,0.081,0.059,0.074,0.067,0.065,0.055,0.045,0.068,0.063,0.049,0.073
9/17/2017,12:52:22,42995.54,0.068,0.065,0.063,0.069,0.081,0.059,0.074,0.067,0.065,0.055,0.045,0.068,0.063,0.049,0.073
9/17/2017,13:12:22,42995.55,0.068,0.065,0.063,0.069,0.081,0.059,0.073,0.067,0.065,0.055,0.045,0.068,0.063,0.049,0.073
9/17/2017,13:32:22,42995.56,0.068,0.065,0.063,0.069,0.081,0.059,0.073,0.067,0.065,0.055,0.045,0.068,0.063,0.049,0.073
9/17/2017,13:52:22,42995.58,0.068,0.065,0.063,0.069,0.081,0.059,0.073,0.067,0.065,0.055,0.045,0.068,0.063,0.049,0.073
9/17/2017,14:12:22,42995.59,0.068,0.066,0.063,0.069,0.081,0.059,0.073,0.067,0.065,0.055,0.046,0.068,0.063,0.049,0.073
9/17/2017,14:32:22,42995.61,0.068,0.065,0.062,0.069,0.081,0.059,0.073,0.067,0.065,0.055,0.046,0.068,0.063,0.048,0.073
9/17/2017,14:52:22,42995.62,0.068,0.065,0.062,0.069,0.081,0.059,0.073,0.067,0.065,0.055,0.046,0.068,0.063,0.048,0.073
9/17/2017,15:12:22,42995.63,0.068,0.065,0.062,0.069,0.081,0.059,0.073,0.067,0.065,0.055,0.046,0.068,0.063,0.048,0.073
9/17/2017,15:32:22,42995.65,0.068,0.066,0.062,0.069,0.081,0.059,0.073,0.067,0.065,0.055,0.046,0.068,0.063,0.048,0.073
9/17/2017,15:52:22,42995.66,0.068,0.065,0.062,0.069,0.081,0.059,0.073,0.067,0.065,0.055,0.046,0.068,0.063,0.048,0.073
9/17/2017,16:12:22,42995.68,0.068,0.065,0.062,0.069,0.081,0.059,0.073,0.067,0.065,0.055,0.046,0.068,0.063,0.048,0.073
9/17/2017,16:32:22,42995.69,0.068,0.065,0.062,0.069,0.081,0.059,0.073,0.067,0.064,0.054,0.046,0.068,0.063,0.048,0.072
9/17/2017,16:52:22,42995.70,0.068,0.065,0.062,0.069,0.081,0.059,0.073,0.067,0.064,0.054,0.046,0.068,0.063,0.048,0.072
9/17/2017,17:12:22,42995.72,0.068,0.065,0.062,0.069,0.081,0.059,0.073,0.067,0.064,0.054,0.046,0.068,0.063,0.048,0.072
9/17/2017,17:32:22,42995.73,0.068,0.065,0.062,0.069,0.081,0.059,0.073,0.067,0.064,0.054,0.046,0.068,0.063,0.048,0.072
9/17/2017,17:52:22,42995.74,0.068,0.065,0.063,0.069,0.081,0.059,0.073,0.067,0.064,0.054,0.046,0.068,0.063,0.048,0.072
9/17/2017,18:12:22,42995.76,0.068,0.066,0.06,0.069,0.081,0.059,0.073,0.067,0.064,0.054,0.046,0.068,0.063,0.048,0.071
9/17/2017,18:32:22,42995.77,0.068,0.066,0.06,0.069,0.081,0.059,0.073,0.067,0.064,0.054,0.046,0.068,0.063,0.048,0.071
9/17/2017,18:52:22,42995.79,0.068,0.066,0.06,0.069,0.081,0.059,0.073,0.067,0.064,0.054,0.046,0.068,0.063,0.048,0.071
9/17/2017,19:12:22,42995.80,0.068,0.065,0.06,0.07,0.081,0.059,0.073,0.067,0.064,0.054,0.046,0.068,0.063,0.048,0.071
9/17/2017,19:32:22,42995.81,0.068,0.065,0.06,0.069,0.081,0.059,0.073,0.067,0.063,0.054,0.046,0.068,0.063,0.047,0.071
9/17/2017,19:52:22,42995.83,0.068,0.065,0.06,0.07,0.081,0.059,0.073,0.067,0.063,0.054,0.046,0.067,0.063,0.047,0.071
9/17/2017,20:12:22,42995.84,0.068,0.065,0.06,0.07,0.081,0.059,0.073,0.067,0.063,0.054,0.046,0.067,0.063,0.047,0.071
9/17/2017,20:32:22,42995.86,0.068,0.065,0.06,0.07,0.081,0.059,0.073,0.067,0.063,0.054,0.046,0.067,0.063,0.047,0.071
9/17/2017,20:52:22,42995.87,0.068,0.065,0.06,0.07,0.081,0.059,0.073,0.067,0.063,0.054,0.046,0.067,0.063,0.047,0.071
9/17/2017,21:12:22,42995.88,0.068,0.065,0.06,0.07,0.081,0.059,0.073,0.067,0.063,0.054,0.046,0.067,0.063,0.047,0.071
9/17/2017,21:32:22,42995.90,0.068,0.065,0.06,0.07,0.081,0.059,0.073,0.067,0.063,0.054,0.046,0.067,0.063,0.047,0.071
9/17/2017,21:52:22,42995.91,0.067,0.065,0.06,0.07,0.081,0.059,0.072,0.067,0.063,0.054,0.046,0.067,0.063,0.047,0.071
9/17/2017,22:12:22,42995.93,0.067,0.065,0.06,0.07,0.081,0.059,0.073,0.067,0.063,0.054,0.046,0.067,0.063,0.047,0.071
9/17/2017,22:32:22,42995.94,0.068,0.065,0.06,0.07,0.081,0.059,0.072,0.067,0.063,0.054,0.046,0.067,0.063,0.046,0.071
9/17/2017,22:52:22,42995.95,0.068,0.065,0.06,0.07,0.08,0.059,0.072,0.067,0.063,0.054,0.046,0.067,0.063,0.046,0.071
9/17/2017,23:12:22,42995.97,0.067,0.065,0.06,0.07,0.08,0.059,0.072,0.067,0.063,0.054,0.046,0.067,0.063,0.046,0.071
9/17/2017,23:32:22,42995.98,0.068,0.065,0.06,0.07,0.08,0.059,0.072,0.067,0.063,0.054,0.046,0.067,0.063,0.046,0.071
9/17/2017,23:52:22,42995.99,0.067,0.065,0.06,0.07,0.08,0.059,0.072,0.067,0.063,0.054,0.046,0.067,0.063,0.046,0.071
9/18/2017,0:12:22,42996.01,0.067,0.065,0.06,0.07,0.081,0.059,0.072,0.067,0.063,0.054,0.046,0.067,0.063,0.046,0.071
9/18/2017,0:32:22,42996.02,0.067,0.065,0.06,0.071,0.081,0.059,0.072,0.067,0.063,0.054,0.046,0.067,0.063,0.046,0.071
9/18/2017,0:52:22,42996.04,0.067,0.065,0.06,0.071,0.081,0.059,0.073,0.067,0.063,0.054,0.046,0.067,0.064,0.046,0.071
9/18/2017,1:12:22,42996.05,0.067,0.065,0.059,0.071,0.081,0.059,0.073,0.067,0.063,0.054,0.046,0.067,0.064,0.046,0.071
9/18/2017,1:32:22,42996.06,0.067,0.066,0.059,0.071,0.081,0.059,0.073,0.067,0.063,0.054,0.046,0.067,0.064,0.046,0.071
9/18/2017,1:52:22,42996.08,0.067,0.065,0.059,0.071,0.081,0.059,0.073,0.067,0.063,0.054,0.046,0.067,0.064,0.046,0.071
9/18/2017,2:12:22,42996.09,0.067,0.065,0.059,0.071,0.081,0.059,0.073,0.067,0.063,0.054,0.046,0.067,0.064,0.046,0.071
9/18/2017,2:32:22,42996.11,0.066,0.066,0.059,0.071,0.081,0.059,0.073,0.067,0.063,0.054,0.046,0.067,0.064,0.046,0.071
9/18/2017,2:52:22,42996.12,0.066,0.065,0.059,0.071,0.081,0.059,0.073,0.067,0.063,0.054,0.046,0.067,0.064,0.046,0.071
9/18/2017,3:12:22,42996.13,0.066,0.065,0.059,0.071,0.081,0.059,0.073,0.067,0.063,0.054,0.047,0.067,0.064,0.046,0.071
9/18/2017,3:32:22,42996.15,0.065,0.066,0.059,0.071,0.081,0.059,0.073,0.067,0.063,0.054,0.046,0.067,0.064,0.046,0.071
9/18/2017,3:52:22,42996.16,0.065,0.065,0.059,0.071,0.081,0.059,0.073,0.067,0.063,0.054,0.047,0.067,0.064,0.046,0.071
9/18/2017,4:12:22,42996.18,0.065,0.065,0.059,0.071,0.081,0.059,0.073,0.067,0.063,0.054,0.046,0.067,0.064,0.046,0.071
9/18/2017,4:32:22,42996.19,0.065,0.066,0.059,0.071,0.081,0.059,0.073,0.067,0.063,0.054,0.047,0.067,0.064,0.046,0.071
9/18/2017,4:52:22,42996.20,0.065,0.066,0.059,0.071,0.081,0.059,0.073,0.067,0.063,0.054,0.047,0.067,0.064,0.046,0.071
9/18/2017,5:12:22,42996.22,0.066,0.066,0.058,0.071,0.081,0.059,0.073,0.067,0.063,0.054,0.047,0.067,0.064,0.046,0.071
9/18/2017,5:32:22,42996.23,0.067,0.067,0.058,0.071,0.081,0.06,0.073,0.067,0.062,0.054,0.046,0.066,0.064,0.045,0.07
9/18/2017,5:52:22,42996.24,0.067,0.067,0.058,0.071,0.081,0.06,0.073,0.067,0.062,0.053,0.047,0.066,0.064,0.045,0.07
9/18/2017,6:12:22,42996.26,0.066,0.067,0.058,0.071,0.081,0.059,0.073,0.067,0.062,0.054,0.047,0.066,0.064,0.045,0.07
9/18/2017,6:32:22,42996.27,0.065,0.066,0.058,0.071,0.081,0.059,0.073,0.067,0.062,0.053,0.047,0.066,0.064,0.045,0.07
9/18/2017,6:52:22,42996.29,0.065,0.066,0.058,0.071,0.081,0.059,0.073,0.067,0.062,0.053,0.047,0.066,0.064,0.045,0.07
9/18/2017,7:12:22,42996.30,0.065,0.066,0.058,0.071,0.081,0.059,0.073,0.067,0.062,0.053,0.047,0.066,0.064,0.045,0.07
9/18/2017,7:32:22,42996.31,0.065,0.066,0.058,0.073,0.081,0.059,0.073,0.067,0.062,0.053,0.047,0.066,0.065,0.045,0.07
9/18/2017,7:52:22,42996.33,0.064,0.066,0.057,0.072,0.081,0.059,0.073,0.067,0.062,0.053,0.047,0.066,0.065,0.045,0.07
9/18/2017,8:12:22,42996.34,0.064,0.066,0.057,0.072,0.081,0.059,0.073,0.067,0.062,0.053,0.047,0.066,0.065,0.045,0.07
9/18/2017,8:32:22,42996.36,0.064,0.066,0.057,0.072,0.081,0.058,0.073,0.067,0.062,0.053,0.047,0.066,0.065,0.045,0.07
9/18/2017,8:52:22,42996.37,0.064,0.066,0.057,0.072,0.081,0.059,0.073,0.067,0.062,0.053,0.047,0.067,0.065,0.045,0.07
9/18/2017,9:12:22,42996.38,0.064,0.066,0.057,0.072,0.081,0.058,0.073,0.067,0.062,0.053,0.047,0.067,0.065,0.045,0.07
9/18/2017,9:32:22,42996.40,0.063,0.066,0.057,0.072,0.081,0.058,0.073,0.067,0.062,0.053,0.047,0.066,0.065,0.045,0.07
9/18/2017,9:52:22,42996.41,0.063,0.066,0.057,0.072,0.081,0.058,0.073,0.067,0.062,0.053,0.047,0.066,0.065,0.045,0.07
9/18/2017,10:12:22,42996.43,0.063,0.066,0.056,0.072,0.081,0.058,0.073,0.067,0.062,0.053,0.047,0.066,0.065,0.045,0.07
9/18/2017,10:32:22,42996.44,0.063,0.066,0.056,0.072,0.081,0.058,0.073,0.067,0.062,0.053,0.047,0.066,0.065,0.045,0.07
9/18/2017,10:52:22,42996.45,0.063,0.066,0.056,0.072,0.081,0.058,0.073,0.067,0.062,0.053,0.047,0.065,0.065,0.045,0.07
9/18/2017,11:12:22,42996.47,0.063,0.066,0.055,0.072,0.081,0.058,0.073,0.067,0.062,0.053,0.047,0.065,0.065,0.045,0.07
9/18/2017,11:32:22,42996.48,0.063,0.066,0.055,0.072,0.081,0.059,0.073,0.067,0.062,0.053,0.047,0.065,0.065,0.045,0.07
9/18/2017,11:52:22,42996.49,0.063,0.066,0.054,0.072,0.08,0.059,0.073,0.067,0.062,0.053,0.047,0.065,0.065,0.044,0.07
9/18/2017,12:12:22,42996.51,0.063,0.066,0.054,0.072,0.08,0.059,0.073,0.067,0.062,0.053,0.047,0.065,0.065,0.044,0.069
9/18/2017,12:32:22,42996.52,0.063,0.066,0.054,0.072,0.079,0.059,0.073,0.067,0.062,0.053,0.047,0.065,0.065,0.044,0.069
9/18/2017,12:52:22,42996.54,0.063,0.066,0.054,0.072,0.079,0.059,0.072,0.067,0.062,0.053,0.047,0.064,0.065,0.044,0.069
9/18/2017,13:12:22,42996.55,0.063,0.066,0.054,0.072,0.079,0.059,0.072,0.067,0.061,0.053,0.047,0.064,0.065,0.043,0.068
9/18/2017,13:32:22,42996.56,0.063,0.066,0.054,0.073,0.079,0.059,0.072,0.067,0.061,0.053,0.047,0.064,0.065,0.043,0.068
9/18/2017,13:52:22,42996.58,0.063,0.066,0.054,0.073,0.079,0.059,0.072,0.067,0.061,0.053,0.047,0.064,0.065,0.043,0.068
9/18/2017,14:12:22,42996.59,0.063,0.066,0.053,0.073,0.079,0.059,0.072,0.067,0.061,0.053,0.047,0.064,0.064,0.043,0.068
9/18/2017,14:32:22,42996.61,0.063,0.066,0.053,0.073,0.079,0.059,0.072,0.067,0.061,0.052,0.047,0.064,0.064,0.043,0.068
9/18/2017,14:52:22,42996.62,0.063,0.066,0.053,0.073,0.079,0.058,0.072,0.067,0.061,0.053,0.047,0.064,0.065,0.043,0.068
9/18/2017,15:12:22,42996.63,0.063,0.066,0.053,0.073,0.079,0.058,0.072,0.067,0.061,0.052,0.047,0.064,0.064,0.043,0.068
9/18/2017,15:32:22,42996.65,0.063,0.066,0.053,0.073,0.079,0.058,0.073,0.067,0.061,0.052,0.047,0.064,0.064,0.043,0.068
9/18/2017,15:52:22,42996.66,0.063,0.066,0.053,0.073,0.079,0.058,0.073,0.067,0.061,0.052,0.047,0.064,0.065,0.043,0.068
9/18/2017,16:12:22,42996.68,0.062,0.066,0.053,0.073,0.079,0.058,0.073,0.066,0.06,0.052,0.047,0.064,0.065,0.043,0.068
9/18/2017,16:32:22,42996.69,0.062,0.066,0.052,0.073,0.079,0.058,0.073,0.066,0.06,0.052,0.047,0.064,0.065,0.043,0.068
9/18/2017,16:52:22,42996.70,0.062,0.066,0.052,0.073,0.079,0.058,0.073,0.066,0.06,0.052,0.047,0.064,0.065,0.043,0.068
9/18/2017,17:12:22,42996.72,0.062,0.066,0.052,0.073,0.079,0.058,0.073,0.066,0.06,0.052,0.047,0.063,0.065,0.043,0.068
9/18/2017,17:32:22,42996.73,0.062,0.066,0.052,0.073,0.079,0.058,0.073,0.066,0.06,0.052,0.047,0.063,0.065,0.043,0.068
9/18/2017,17:52:22,42996.74,0.062,0.066,0.052,0.073,0.079,0.058,0.073,0.066,0.06,0.052,0.047,0.063,0.065,0.043,0.068
9/18/2017,18:12:22,42996.76,0.062,0.066,0.052,0.073,0.079,0.058,0.073,0.066,0.06,0.052,0.047,0.063,0.065,0.043,0.068
9/18/2017,18:32:22,42996.77,0.062,0.066,0.051,0.073,0.079,0.058,0.073,0.066,0.06,0.051,0.047,0.063,0.065,0.042,0.067
9/18/2017,18:52:22,42996.79,0.062,0.066,0.051,0.073,0.079,0.058,0.073,0.066,0.06,0.051,0.047,0.063,0.065,0.042,0.067
9/18/2017,19:12:22,42996.80,0.062,0.065,0.051,0.073,0.079,0.058,0.073,0.066,0.06,0.051,0.047,0.063,0.065,0.042,0.067
9/18/2017,19:32:22,42996.81,0.062,0.066,0.051,0.073,0.079,0.058,0.072,0.066,0.06,0.051,0.047,0.063,0.065,0.042,0.067
9/18/2017,19:52:22,42996.83,0.062,0.065,0.051,0.074,0.079,0.058,0.072,0.066,0.06,0.051,0.047,0.063,0.065,0.042,0.067
9/18/2017,20:12:22,42996.84,0.062,0.065,0.051,0.074,0.079,0.058,0.072,0.066,0.059,0.051,0.047,0.063,0.065,0.042,0.067
9/18/2017,20:32:22,42996.86,0.062,0.065,0.051,0.074,0.079,0.058,0.072,0.066,0.059,0.051,0.047,0.063,0.064,0.042,0.067
9/18/2017,20:52:22,42996.87,0.062,0.066,0.051,0.074,0.079,0.058,0.072,0.066,0.059,0.051,0.047,0.063,0.065,0.042,0.067
9/18/2017,21:12:22,42996.88,0.062,0.065,0.051,0.074,0.079,0.058,0.073,0.066,0.059,0.051,0.047,0.063,0.065,0.042,0.067
9/18/2017,21:32:22,42996.90,0.062,0.065,0.051,0.074,0.079,0.058,0.073,0.066,0.059,0.051,0.047,0.063,0.065,0.042,0.067
9/18/2017,21:52:22,42996.91,0.062,0.065,0.051,0.074,0.079,0.057,0.073,0.066,0.059,0.051,0.047,0.063,0.065,0.042,0.067
9/18/2017,22:12:22,42996.93,0.062,0.065,0.051,0.074,0.079,0.058,0.073,0.066,0.059,0.051,0.047,0.063,0.065,0.042,0.067
9/18/2017,22:32:22,42996.94,0.062,0.065,0.051,0.074,0.079,0.057,0.073,0.066,0.059,0.051,0.047,0.063,0.065,0.042,0.067
9/18/2017,22:52:22,42996.95,0.062,0.065,0.051,0.074,0.079,0.057,0.073,0.066,0.059,0.051,0.047,0.063,0.065,0.042,0.067
9/18/2017,23:12:22,42996.97,0.062,0.065,0.051,0.074,0.079,0.057,0.073,0.066,0.059,0.051,0.047,0.063,0.065,0.042,0.067
9/18/2017,23:32:22,42996.98,0.062,0.065,0.05,0.074,0.079,0.057,0.073,0.066,0.059,0.051,0.047,0.062,0.065,0.042,0.067
9/18/2017,23:52:22,42996.99,0.062,0.065,0.05,0.074,0.079,0.057,0.073,0.066,0.059,0.051,0.047,0.062,0.065,0.041,0.067
9/19/2017,0:12:22,42997.01,0.062,0.065,0.05,0.074,0.079,0.057,0.073,0.066,0.059,0.051,0.047,0.062,0.065,0.041,0.066
9/19/2017,0:32:22,42997.02,0.061,0.065,0.051,0.074,0.079,0.057,0.073,0.066,0.059,0.051,0.047,0.062,0.065,0.041,0.066
