dateTime,cycle,mfc,power_J_s
2017-09-24T05:01:51Z,5,6,1.521e-6
2017-09-24T05:21:51Z,5,6,1.521e-6
2017-09-24T05:41:51Z,5,6,1.521e-6
2017-09-24T06:01:51Z,5,6,1.521e-6
2017-09-24T06:21:51Z,5,6,1.521e-6
2017-09-24T06:41:51Z,5,6,1.521e-6
2017-09-24T07:01:51Z,5,6,1.521e-6
2017-09-24T07:21:51Z,5,6,1.521e-6
2017-09-24T07:41:51Z,5,6,1.521e-6
2017-09-24T08:01:51Z,5,6,1.521e-6
2017-09-24T08:21:51Z,5,6,1.521e-6
2017-09-24T08:41:51Z,5,6,1.521e-6
2017-09-24T09:01:51Z,5,6,1.521e-6
2017-09-24T09:21:51Z,5,6,1.444e-6
2017-09-24T09:41:51Z,5,6,1.444e-6
2017-09-24T10:01:51Z,5,6,1.444e-6
2017-09-24T10:21:51Z,5,6,1.444e-6
2017-09-24T10:41:51Z,5,6,1.444e-6
2017-09-24T11:01:51Z,5,6,1.444e-6
2017-09-24T11:21:51Z,5,6,1.444e-6
2017-09-24T11:41:51Z,5,6,1.444e-6
2017-09-24T12:01:51Z,5,6,1.444e-6
2017-09-24T12:21:51Z,5,6,1.444e-6
2017-09-24T12:41:51Z,5,6,1.444e-6
2017-09-24T13:01:51Z,5,6,1.444e-6
2017-09-24T13:21:51Z,5,6,1.444e-6
2017-09-24T13:41:51Z,5,6,1.444e-6
2017-09-24T14:01:51Z,5,6,1.444e-6
2017-09-24T14:21:51Z,5,6,1.444e-6
2017-09-24T14:41:51Z,5,6,1.444e-6
2017-09-24T15:01:51Z,5,6,1.444e-6
2017-09-24T15:21:51Z,5,6,1.444e-6
2017-09-24T15:41:51Z,5,6,1.444e-6
2017-09-24T16:01:51Z,5,6,1.444e-6
2017-09-24T16:21:51Z,5,6,1.444e-6
2017-09-24T16:41:51Z,5,6,1.444e-6
2017-09-24T17:01:51Z,5,6,1.444e-6
2017-09-24T17:21:51Z,5,6,1.444e-6
2017-09-24T17:41:51Z,5,6,1.3689999999999997e-6
2017-09-24T18:01:51Z,5,6,1.3689999999999997e-6
2017-09-24T18:21:51Z,5,6,1.3689999999999997e-6
2017-09-24T18:41:51Z,5,6,1.3689999999999997e-6
2017-09-24T19:01:51Z,5,6,1.3689999999999997e-6
2017-09-24T19:21:51Z,5,6,1.3689999999999997e-6
2017-09-24T19:41:51Z,5,6,1.3689999999999997e-6
2017-09-24T20:01:51Z,5,6,1.3689999999999997e-6
2017-09-24T20:21:51Z,5,6,1.3689999999999997e-6
2017-09-24T20:41:51Z,5,6,1.3689999999999997e-6
2017-09-24T21:01:51Z,5,6,1.3689999999999997e-6
2017-09-24T21:21:51Z,5,6,1.3689999999999997e-6
2017-09-24T21:41:51Z,5,6,1.3689999999999997e-6
2017-09-24T22:01:51Z,5,6,1.444e-6
2017-09-24T22:21:51Z,5,6,1.3689999999999997e-6
2017-09-24T22:41:51Z,5,6,1.3689999999999997e-6
2017-09-24T23:01:51Z,5,6,1.3689999999999997e-6
2017-09-24T23:21:51Z,5,6,1.3689999999999997e-6
2017-09-24T23:41:51Z,5,6,1.3689999999999997e-6
2017-09-25T00:01:51Z,5,6,1.3689999999999997e-6
2017-09-25T00:21:51Z,5,6,1.3689999999999997e-6
2017-09-25T00:41:51Z,5,6,1.3689999999999997e-6
2017-09-25T01:01:51Z,5,6,1.3689999999999997e-6
2017-09-25T01:21:51Z,5,6,1.3689999999999997e-6
2017-09-25T01:41:51Z,5,6,1.3689999999999997e-6
2017-09-25T02:01:51Z,5,6,1.3689999999999997e-6
2017-09-25T02:21:51Z,5,6,1.3689999999999997e-6
2017-09-25T02:41:51Z,5,6,1.3689999999999997e-6
2017-09-25T03:01:51Z,5,6,1.3689999999999997e-6
2017-09-25T03:21:51Z,5,6,1.3689999999999997e-6
2017-09-25T03:41:51Z,5,6,1.3689999999999997e-6
2017-09-25T04:01:51Z,5,6,1.3689999999999997e-6
2017-09-25T04:21:51Z,5,6,1.3689999999999997e-6
2017-09-25T04:41:51Z,5,6,1.3689999999999997e-6
2017-09-25T05:01:51Z,5,6,1.3689999999999997e-6
2017-09-25T05:21:51Z,5,6,1.3689999999999997e-6
2017-09-25T05:41:51Z,5,6,1.2959999999999997e-6
2017-09-25T06:01:51Z,5,6,1.2959999999999997e-6
2017-09-25T06:21:51Z,5,6,1.2959999999999997e-6
2017-09-25T06:41:51Z,5,6,1.2959999999999997e-6
2017-09-25T07:01:51Z,5,6,1.2959999999999997e-6
2017-09-25T07:21:51Z,5,6,1.2959999999999997e-6
2017-09-25T07:41:51Z,5,6,1.2959999999999997e-6
2017-09-25T08:01:51Z,5,6,1.2959999999999997e-6
2017-09-25T08:21:51Z,5,6,1.2959999999999997e-6
2017-09-25T08:41:51Z,5,6,1.3689999999999997e-6
2017-09-25T09:01:51Z,5,6,1.2959999999999997e-6
2017-09-25T09:21:51Z,5,6,1.2959999999999997e-6
2017-09-25T09:41:51Z,5,6,1.2959999999999997e-6
2017-09-25T10:01:51Z,5,6,1.2959999999999997e-6
2017-09-25T10:21:51Z,5,6,1.2959999999999997e-6
2017-09-25T10:41:51Z,5,6,1.2959999999999997e-6
2017-09-25T11:01:51Z,5,6,1.2959999999999997e-6
2017-09-25T11:21:51Z,5,6,1.2959999999999997e-6
2017-09-25T11:41:51Z,5,6,1.2959999999999997e-6
2017-09-25T12:01:51Z,5,6,1.2959999999999997e-6
2017-09-25T12:21:51Z,5,6,1.2959999999999997e-6
2017-09-25T12:41:51Z,5,6,1.2959999999999997e-6
2017-09-25T13:01:51Z,5,6,1.089e-6
2017-09-25T13:21:51Z,5,6,1.2250000000000001e-6
2017-09-25T13:41:51Z,5,6,1.3689999999999997e-6
2017-09-25T14:01:51Z,5,6,1.444e-6
2017-09-25T14:21:51Z,5,6,1.521e-6
2017-09-25T14:41:51Z,5,6,1.6000000000000001e-6
2017-09-25T15:01:51Z,5,6,1.6810000000000003e-6
2017-09-25T15:21:51Z,5,6,1.6810000000000003e-6
2017-09-25T15:41:51Z,5,6,1.7640000000000002e-6
2017-09-25T16:01:51Z,5,6,1.7640000000000002e-6
2017-09-25T16:21:51Z,5,6,1.8489999999999998e-6
2017-09-25T16:41:51Z,5,6,1.8489999999999998e-6
2017-09-25T17:01:51Z,5,6,1.8489999999999998e-6
2017-09-25T17:21:51Z,5,6,1.8489999999999998e-6
2017-09-25T17:41:51Z,5,6,1.8489999999999998e-6
2017-09-25T18:01:51Z,5,6,1.8489999999999998e-6
2017-09-25T18:21:51Z,5,6,1.8489999999999998e-6
2017-09-25T18:41:51Z,5,6,1.8489999999999998e-6
2017-09-25T19:01:51Z,5,6,1.8489999999999998e-6
2017-09-25T19:21:51Z,5,6,1.8489999999999998e-6
2017-09-25T19:41:51Z,5,6,1.8489999999999998e-6
2017-09-25T20:01:51Z,5,6,1.8489999999999998e-6
2017-09-25T20:21:51Z,5,6,1.8489999999999998e-6
2017-09-25T20:41:51Z,5,6,1.8489999999999998e-6
2017-09-25T21:01:51Z,5,6,1.8489999999999998e-6
2017-09-25T21:21:51Z,5,6,1.8489999999999998e-6
2017-09-25T21:41:51Z,5,6,1.9359999999999998e-6
2017-09-25T22:01:51Z,5,6,1.9359999999999998e-6
2017-09-25T22:21:51Z,5,6,1.9359999999999998e-6
2017-09-25T22:41:51Z,5,6,1.9359999999999998e-6
2017-09-25T23:01:51Z,5,6,1.9359999999999998e-6
2017-09-25T23:21:51Z,5,6,1.9359999999999998e-6
2017-09-25T23:41:51Z,5,6,1.9359999999999998e-6
2017-09-26T00:01:51Z,5,6,1.9359999999999998e-6
2017-09-26T00:21:51Z,5,6,1.9359999999999998e-6
2017-09-26T00:41:51Z,5,6,1.9359999999999998e-6
2017-09-26T01:01:51Z,5,6,1.9359999999999998e-6
2017-09-26T01:21:51Z,5,6,1.9359999999999998e-6
2017-09-26T01:41:51Z,5,6,1.9359999999999998e-6
2017-09-26T02:01:51Z,5,6,1.9359999999999998e-6
2017-09-26T02:21:51Z,5,6,1.9359999999999998e-6
2017-09-26T02:41:51Z,5,6,1.9359999999999998e-6
2017-09-26T03:01:51Z,5,6,1.9359999999999998e-6
2017-09-26T03:21:51Z,5,6,1.9359999999999998e-6
2017-09-26T03:41:51Z,5,6,1.9359999999999998e-6
2017-09-26T04:01:51Z,5,6,1.9359999999999998e-6
2017-09-26T04:21:51Z,5,6,1.9359999999999998e-6
2017-09-26T04:41:51Z,5,6,1.9359999999999998e-6
2017-09-26T05:01:51Z,5,6,1.9359999999999998e-6
2017-09-26T05:21:51Z,5,6,1.9359999999999998e-6
2017-09-26T05:41:51Z,5,6,1.9359999999999998e-6
2017-09-26T06:01:51Z,5,6,1.9359999999999998e-6
2017-09-26T06:21:51Z,5,6,1.9359999999999998e-6
2017-09-26T06:41:51Z,5,6,1.9359999999999998e-6
2017-09-26T07:01:51Z,5,6,1.9359999999999998e-6
2017-09-26T07:21:51Z,5,6,1.9359999999999998e-6
2017-09-26T07:41:51Z,5,6,1.9359999999999998e-6
2017-09-26T08:01:51Z,5,6,1.9359999999999998e-6
2017-09-26T08:21:51Z,5,6,1.9359999999999998e-6
2017-09-26T08:41:51Z,5,6,1.9359999999999998e-6
2017-09-26T09:01:51Z,5,6,1.9359999999999998e-6
2017-09-26T09:21:51Z,5,6,1.9359999999999998e-6
2017-09-26T09:41:51Z,5,6,1.9359999999999998e-6
2017-09-26T10:01:51Z,5,6,1.9359999999999998e-6
2017-09-26T10:21:51Z,5,6,1.9359999999999998e-6
2017-09-26T10:41:51Z,5,6,1.9359999999999998e-6
2017-09-26T11:01:51Z,5,6,1.9359999999999998e-6
2017-09-26T11:21:51Z,5,6,2.025e-6
2017-09-26T11:41:51Z,5,6,2.025e-6
2017-09-26T12:01:51Z,5,6,2.025e-6
2017-09-26T12:21:51Z,5,6,1.9359999999999998e-6
2017-09-26T12:41:51Z,5,6,2.025e-6
2017-09-26T13:01:51Z,5,6,2.025e-6
2017-09-26T13:21:51Z,5,6,1.9359999999999998e-6
2017-09-26T13:41:51Z,5,6,1.9359999999999998e-6
2017-09-26T14:01:51Z,5,6,1.9359999999999998e-6
2017-09-26T14:21:51Z,5,6,1.9359999999999998e-6
2017-09-26T14:41:51Z,5,6,0
2017-09-26T15:01:51Z,5,6,0
2017-09-26T15:21:51Z,5,6,0
2017-09-26T15:41:51Z,5,6,0
2017-09-26T16:01:51Z,5,6,0
2017-07-31T14:32:22Z,1,7,4.0000000000000003e-7
2017-07-31T14:52:22Z,1,7,4.0000000000000003e-7
2017-07-31T15:12:22Z,1,7,3.61e-7
2017-07-31T15:32:22Z,1,7,3.61e-7
2017-07-31T15:52:22Z,1,7,3.61e-7
2017-07-31T16:12:22Z,1,7,4.0000000000000003e-7
2017-07-31T16:32:22Z,1,7,4.0000000000000003e-7
2017-07-31T16:52:22Z,1,7,4.4100000000000004e-7
2017-07-31T17:12:22Z,1,7,4.4100000000000004e-7
2017-07-31T17:32:22Z,1,7,5.289999999999999e-7
2017-07-31T17:52:22Z,1,7,5.289999999999999e-7
2017-07-31T18:12:22Z,1,7,5.76e-7
2017-07-31T18:32:22Z,1,7,5.76e-7
2017-07-31T18:52:22Z,1,7,5.76e-7
2017-07-31T19:12:22Z,1,7,5.76e-7
2017-07-31T19:32:22Z,1,7,5.76e-7
2017-07-31T19:52:22Z,1,7,5.76e-7
2017-07-31T20:12:22Z,1,7,5.289999999999999e-7
2017-07-31T20:32:22Z,1,7,5.289999999999999e-7
2017-07-31T20:52:22Z,1,7,5.289999999999999e-7
2017-07-31T21:12:22Z,1,7,5.289999999999999e-7
2017-07-31T21:32:22Z,1,7,4.839999999999999e-7
2017-07-31T21:52:22Z,1,7,4.839999999999999e-7
2017-07-31T22:12:22Z,1,7,4.4100000000000004e-7
2017-07-31T22:32:22Z,1,7,4.4100000000000004e-7
2017-07-31T22:52:22Z,1,7,4.4100000000000004e-7
2017-07-31T23:12:22Z,1,7,4.4100000000000004e-7
2017-07-31T23:32:22Z,1,7,4.0000000000000003e-7
2017-07-31T23:52:22Z,1,7,4.0000000000000003e-7
2017-08-01T00:12:22Z,1,7,4.0000000000000003e-7
2017-08-01T00:32:22Z,1,7,3.61e-7
2017-08-01T00:52:22Z,1,7,3.2399999999999994e-7
2017-08-01T01:12:22Z,1,7,3.2399999999999994e-7
2017-08-01T01:32:22Z,1,7,3.2399999999999994e-7
2017-08-01T01:52:22Z,1,7,3.2399999999999994e-7
2017-08-01T02:12:22Z,1,7,2.89e-7
2017-08-01T02:32:22Z,1,7,2.89e-7
2017-08-01T02:52:22Z,1,7,2.5599999999999996e-7
2017-08-01T03:12:22Z,1,7,2.5599999999999996e-7
2017-08-01T03:32:22Z,1,7,2.5599999999999996e-7
2017-08-01T03:52:22Z,1,7,2.5599999999999996e-7
2017-08-01T04:12:22Z,1,7,2.25e-7
2017-08-01T04:32:22Z,1,7,2.25e-7
2017-08-01T04:52:22Z,1,7,2.25e-7
2017-08-01T05:12:22Z,1,7,2.25e-7
2017-08-01T05:32:22Z,1,7,2.25e-7
2017-08-01T05:52:22Z,1,7,2.25e-7
2017-08-01T06:12:22Z,1,7,2.25e-7
2017-08-01T06:32:22Z,1,7,1.96e-7
2017-08-01T06:52:22Z,1,7,1.96e-7
2017-08-01T07:12:22Z,1,7,2.25e-7
2017-08-01T07:32:22Z,1,7,2.25e-7
2017-08-01T07:52:22Z,1,7,2.25e-7
2017-08-01T08:12:22Z,1,7,1.96e-7
2017-08-01T08:32:22Z,1,7,1.96e-7
2017-08-01T08:52:22Z,1,7,1.96e-7
2017-08-01T09:12:22Z,1,7,1.96e-7
2017-08-01T09:32:22Z,1,7,1.96e-7
2017-08-01T09:52:22Z,1,7,1.96e-7
2017-08-01T10:12:22Z,1,7,1.96e-7
2017-08-01T10:32:22Z,1,7,1.69e-7
2017-08-01T10:52:22Z,1,7,1.7640000000000002e-6
2017-08-01T11:12:22Z,1,7,1.444e-6
2017-08-01T11:32:22Z,1,7,1.3689999999999997e-6
2017-08-01T11:52:22Z,1,7,1.2959999999999997e-6
2017-08-01T12:12:22Z,1,7,1.2250000000000001e-6
2017-08-01T12:32:22Z,1,7,1.2250000000000001e-6
2017-08-01T12:52:22Z,1,7,1.156e-6
2017-08-01T13:12:22Z,1,7,1.156e-6
2017-08-01T13:32:22Z,1,7,1.156e-6
2017-08-01T13:52:22Z,1,7,1.156e-6
2017-08-01T14:12:22Z,1,7,1.156e-6
2017-08-01T14:32:22Z,1,7,1.089e-6
2017-08-01T14:52:22Z,1,7,1.089e-6
2017-08-01T15:12:22Z,1,7,1.089e-6
2017-08-01T15:32:22Z,1,7,1.0239999999999999e-6
2017-08-01T15:52:22Z,1,7,1.0239999999999999e-6
2017-08-01T16:12:22Z,1,7,1.0239999999999999e-6
2017-08-01T16:32:22Z,1,7,1.0239999999999999e-6
2017-08-01T16:52:22Z,1,7,1.0239999999999999e-6
2017-08-01T17:12:22Z,1,7,1.0239999999999999e-6
2017-08-01T17:32:22Z,1,7,1.0239999999999999e-6
2017-08-01T17:52:22Z,1,7,1.0239999999999999e-6
2017-08-01T18:12:22Z,1,7,1.0239999999999999e-6
2017-08-01T18:32:22Z,1,7,1.0239999999999999e-6
2017-08-01T18:52:22Z,1,7,1.089e-6
2017-08-01T19:12:22Z,1,7,1.089e-6
2017-08-01T19:32:22Z,1,7,1.0239999999999999e-6
2017-08-01T19:52:22Z,1,7,1.089e-6
2017-08-01T20:12:22Z,1,7,1.089e-6
2017-08-01T20:32:22Z,1,7,1.089e-6
2017-08-01T20:52:22Z,1,7,1.089e-6
2017-08-01T21:12:22Z,1,7,1.089e-6
2017-08-01T21:32:22Z,1,7,1.089e-6
2017-08-01T21:52:22Z,1,7,1.089e-6
2017-08-01T22:12:22Z,1,7,1.089e-6
2017-08-01T22:32:22Z,1,7,1.089e-6
2017-08-01T22:52:22Z,1,7,1.089e-6
2017-08-01T23:12:22Z,1,7,1.0239999999999999e-6
2017-08-01T23:32:22Z,1,7,1.0239999999999999e-6
2017-08-01T23:52:22Z,1,7,1.0239999999999999e-6
2017-08-02T00:12:22Z,1,7,1.0239999999999999e-6
2017-08-02T00:32:22Z,1,7,9.61e-7
2017-08-02T00:52:22Z,1,7,9.61e-7
2017-08-02T01:12:22Z,1,7,9.61e-7
2017-08-02T01:32:22Z,1,7,9.61e-7
2017-08-02T01:52:22Z,1,7,9e-7
2017-08-02T02:12:22Z,1,7,9e-7
2017-08-02T02:32:22Z,1,7,9e-7
2017-08-02T02:52:22Z,1,7,9e-7
2017-08-02T03:12:22Z,1,7,9e-7
2017-08-02T03:32:22Z,1,7,8.410000000000001e-7
2017-08-02T03:52:22Z,1,7,8.410000000000001e-7
2017-08-02T04:12:22Z,1,7,8.410000000000001e-7
2017-08-02T04:32:22Z,1,7,8.410000000000001e-7
2017-08-02T04:52:22Z,1,7,8.410000000000001e-7
2017-08-02T05:12:22Z,1,7,8.410000000000001e-7
2017-08-02T05:32:22Z,1,7,8.410000000000001e-7
2017-08-02T05:52:22Z,1,7,8.410000000000001e-7
2017-08-02T06:12:22Z,1,7,8.410000000000001e-7
2017-08-02T06:32:22Z,1,7,8.410000000000001e-7
2017-08-02T06:52:22Z,1,7,9e-7
2017-08-02T07:12:22Z,1,7,9e-7
2017-08-02T07:32:22Z,1,7,9e-7
2017-08-02T07:52:22Z,1,7,9e-7
2017-08-02T08:12:22Z,1,7,9e-7
2017-08-02T08:32:22Z,1,7,9.61e-7
2017-08-02T08:52:22Z,1,7,9.61e-7
2017-08-02T09:12:22Z,1,7,9.61e-7
2017-08-02T09:32:22Z,1,7,9.61e-7
2017-08-02T09:52:22Z,1,7,9.61e-7
2017-08-02T10:12:22Z,1,7,9.61e-7
2017-08-02T10:32:22Z,1,7,9.61e-7
2017-08-02T10:52:22Z,1,7,9e-7
2017-08-02T11:12:22Z,1,7,9e-7
2017-08-02T11:32:22Z,1,7,9e-7
2017-08-02T11:52:22Z,1,7,8.410000000000001e-7
2017-08-02T12:12:22Z,1,7,8.410000000000001e-7
2017-08-02T12:32:22Z,1,7,8.410000000000001e-7
2017-08-02T12:52:22Z,1,7,8.410000000000001e-7
2017-08-02T13:12:22Z,1,7,8.410000000000001e-7
2017-08-02T13:32:22Z,1,7,8.410000000000001e-7
2017-08-02T13:52:22Z,1,7,8.410000000000001e-7
2017-08-02T14:12:22Z,1,7,8.410000000000001e-7
2017-08-02T14:32:22Z,1,7,8.410000000000001e-7
2017-08-02T14:52:22Z,1,7,8.410000000000001e-7
2017-08-02T15:12:22Z,1,7,8.410000000000001e-7
2017-08-02T15:32:22Z,1,7,8.410000000000001e-7
2017-08-02T15:52:22Z,1,7,8.410000000000001e-7
2017-08-02T16:12:22Z,1,7,8.410000000000001e-7
2017-08-02T16:32:22Z,1,7,8.410000000000001e-7
2017-08-02T16:52:22Z,1,7,8.410000000000001e-7
2017-08-02T17:12:22Z,1,7,8.410000000000001e-7
2017-08-02T17:32:22Z,1,7,8.410000000000001e-7
2017-08-02T17:52:22Z,1,7,8.410000000000001e-7
2017-08-02T18:12:22Z,1,7,8.410000000000001e-7
2017-08-02T18:32:22Z,1,7,8.410000000000001e-7
2017-08-02T18:52:22Z,1,7,8.410000000000001e-7
2017-08-02T19:12:22Z,1,7,8.410000000000001e-7
2017-08-02T19:32:22Z,1,7,8.410000000000001e-7
2017-08-02T19:52:22Z,1,7,8.410000000000001e-7
2017-08-02T20:12:22Z,1,7,8.410000000000001e-7
2017-08-02T20:32:22Z,1,7,8.410000000000001e-7
2017-08-02T20:52:22Z,1,7,7.84e-7
2017-08-02T21:12:22Z,1,7,7.84e-7
2017-08-02T21:32:22Z,1,7,7.84e-7
2017-08-02T21:52:22Z,1,7,7.84e-7
2017-08-02T22:12:22Z,1,7,7.289999999999999e-7
2017-08-02T22:32:22Z,1,7,7.289999999999999e-7
2017-08-02T22:52:22Z,1,7,7.289999999999999e-7
2017-08-02T23:12:22Z,1,7,7.289999999999999e-7
2017-08-02T23:32:22Z,1,7,7.289999999999999e-7
2017-08-02T23:52:22Z,1,7,7.84e-7
2017-08-03T00:12:22Z,1,7,7.289999999999999e-7
2017-08-03T00:32:22Z,1,7,7.84e-7
2017-08-03T00:52:22Z,1,7,7.84e-7
2017-08-03T01:12:22Z,1,7,7.84e-7
2017-08-03T01:32:22Z,1,7,7.84e-7
2017-08-03T01:52:22Z,1,7,8.410000000000001e-7
2017-08-03T02:12:22Z,1,7,8.410000000000001e-7
2017-08-03T02:32:22Z,1,7,8.410000000000001e-7
2017-08-03T02:52:22Z,1,7,8.410000000000001e-7
2017-08-03T03:12:22Z,1,7,8.410000000000001e-7
2017-08-03T03:32:22Z,1,7,8.410000000000001e-7
2017-08-03T03:52:22Z,1,7,9e-7
2017-08-03T04:12:22Z,1,7,8.410000000000001e-7
2017-08-03T04:32:22Z,1,7,9e-7
2017-08-03T04:52:22Z,1,7,9e-7
2017-08-03T05:12:22Z,1,7,9e-7
2017-08-03T05:32:22Z,1,7,9e-7
2017-08-03T05:52:22Z,1,7,9e-7
2017-08-03T06:12:22Z,1,7,9e-7
2017-08-03T06:32:22Z,1,7,9e-7
2017-08-03T06:52:22Z,1,7,9e-7
2017-08-03T07:12:22Z,1,7,9e-7
2017-08-03T07:32:22Z,1,7,9e-7
2017-08-03T07:52:22Z,1,7,9e-7
2017-08-03T08:12:22Z,1,7,9e-7
2017-08-03T08:32:22Z,1,7,9e-7
2017-08-03T08:52:22Z,1,7,9.61e-7
2017-08-03T09:12:22Z,1,7,9.61e-7
2017-08-03T09:32:22Z,1,7,9.61e-7
2017-08-03T09:52:22Z,1,7,9.61e-7
2017-08-03T10:12:22Z,1,7,9.61e-7
2017-08-03T10:32:22Z,1,7,9.61e-7
2017-08-03T10:52:22Z,1,7,8.410000000000001e-7
2017-08-03T11:12:22Z,1,7,2.25e-7
2017-08-03T11:32:22Z,1,7,2.25e-7
2017-08-03T11:52:22Z,1,7,2.25e-7
2017-08-03T12:12:22Z,1,7,2.25e-7
2017-08-03T12:32:22Z,1,7,2.25e-7
2017-08-03T12:52:22Z,1,7,2.25e-7
2017-08-03T13:12:22Z,1,7,2.25e-7
2017-08-03T13:32:22Z,1,7,2.5599999999999996e-7
2017-08-03T13:52:22Z,1,7,2.25e-7
2017-08-03T14:12:22Z,1,7,2.25e-7
2017-08-03T14:32:22Z,1,7,2.25e-7
2017-08-03T14:52:22Z,1,7,2.25e-7
2017-08-03T15:12:22Z,1,7,2.5599999999999996e-7
2017-08-03T15:32:22Z,1,7,2.5599999999999996e-7
2017-08-03T15:52:22Z,1,7,2.5599999999999996e-7
2017-08-03T16:12:22Z,1,7,2.5599999999999996e-7
2017-08-03T16:32:22Z,1,7,2.89e-7
2017-08-03T16:52:22Z,1,7,2.89e-7
2017-08-03T17:12:22Z,1,7,2.89e-7
2017-08-03T17:32:22Z,1,7,2.89e-7
2017-08-03T17:52:22Z,1,7,2.89e-7
2017-08-03T18:12:22Z,1,7,2.89e-7
2017-08-03T18:32:22Z,1,7,2.5599999999999996e-7
2017-08-03T18:52:22Z,1,7,2.5599999999999996e-7
2017-08-03T19:12:22Z,1,7,2.5599999999999996e-7
2017-08-03T19:32:22Z,1,7,2.5599999999999996e-7
2017-08-03T19:52:22Z,1,7,2.5599999999999996e-7
2017-08-03T20:12:22Z,1,7,2.5599999999999996e-7
2017-08-03T20:32:22Z,1,7,2.5599999999999996e-7
2017-08-03T20:52:22Z,1,7,2.5599999999999996e-7
2017-08-03T21:12:22Z,1,7,2.25e-7
2017-08-03T21:32:22Z,1,7,2.25e-7
2017-08-03T21:52:22Z,1,7,2.25e-7
2017-08-03T22:12:22Z,1,7,2.5599999999999996e-7
2017-08-03T22:32:22Z,1,7,2.25e-7
2017-08-03T22:52:22Z,1,7,2.25e-7
2017-08-03T23:12:22Z,1,7,2.25e-7
2017-08-03T23:32:22Z,1,7,2.25e-7
2017-08-03T23:52:22Z,1,7,2.25e-7
2017-08-04T00:12:22Z,1,7,1.96e-7
2017-08-04T00:32:22Z,1,7,1.96e-7
2017-08-04T00:52:22Z,1,7,1.96e-7
2017-08-04T01:12:22Z,1,7,1.96e-7
2017-08-04T01:32:22Z,1,7,1.96e-7
2017-08-04T01:52:22Z,1,7,1.69e-7
2017-08-04T02:12:22Z,1,7,1.69e-7
2017-08-04T02:32:22Z,1,7,1.69e-7
2017-08-04T02:52:22Z,1,7,1.69e-7
2017-08-04T03:12:22Z,1,7,1.69e-7
2017-08-04T03:32:22Z,1,7,1.69e-7
2017-08-04T03:52:22Z,1,7,1.69e-7
2017-08-04T04:12:22Z,1,7,1.69e-7
2017-08-04T04:32:22Z,1,7,1.69e-7
2017-08-04T04:52:22Z,1,7,1.69e-7
2017-08-04T05:12:22Z,1,7,1.69e-7
2017-08-04T05:32:22Z,1,7,1.69e-7
2017-08-04T05:52:22Z,1,7,1.69e-7
2017-08-04T06:12:22Z,1,7,1.69e-7
2017-08-04T06:32:22Z,1,7,1.69e-7
2017-08-04T06:52:22Z,1,7,1.69e-7
2017-08-04T07:12:22Z,1,7,1.69e-7
2017-08-04T07:32:22Z,1,7,1.69e-7
2017-08-04T07:52:22Z,1,7,1.69e-7
2017-08-04T08:12:22Z,1,7,1.69e-7
2017-08-04T08:32:22Z,1,7,1.69e-7
2017-08-04T08:52:22Z,1,7,1.69e-7
2017-08-04T09:12:22Z,1,7,1.69e-7
2017-08-04T09:32:22Z,1,7,1.69e-7
2017-08-04T09:52:22Z,1,7,1.69e-7
2017-08-04T10:12:22Z,1,7,1.69e-7
2017-08-04T10:32:22Z,1,7,1.69e-7
2017-08-04T10:52:22Z,1,7,1.69e-7
2017-08-04T11:12:22Z,1,7,1.69e-7
2017-08-04T11:32:22Z,1,7,1.69e-7
2017-08-04T11:52:22Z,1,7,1.69e-7
2017-08-04T12:12:22Z,1,7,1.69e-7
2017-08-04T12:32:22Z,1,7,1.44e-7
2017-08-04T12:52:22Z,1,7,1.44e-7
2017-08-04T13:12:22Z,1,7,1.44e-7
2017-08-04T13:32:22Z,1,7,1.44e-7
2017-08-04T13:52:22Z,1,7,1.44e-7
2017-08-04T14:12:22Z,1,7,1.44e-7
2017-08-04T14:32:22Z,1,7,1.44e-7
2017-08-04T14:52:22Z,1,7,1.44e-7
2017-08-04T15:12:22Z,1,7,1.44e-7
2017-08-04T15:32:22Z,1,7,1.44e-7
2017-08-04T15:52:22Z,1,7,1.44e-7
2017-08-04T16:12:22Z,1,7,1.44e-7
2017-08-04T16:32:22Z,1,7,1.44e-7
2017-08-04T16:52:22Z,1,7,1.44e-7
2017-08-04T17:12:22Z,1,7,1.44e-7
2017-08-04T17:32:22Z,1,7,1.44e-7
2017-08-04T17:52:22Z,1,7,1.2099999999999998e-007
2017-08-04T18:12:22Z,1,7,1.2099999999999998e-007
2017-08-04T18:32:22Z,1,7,1.2099999999999998e-007
2017-08-04T18:52:22Z,1,7,1.2099999999999998e-007
2017-08-04T19:12:22Z,1,7,1.2099999999999998e-007
2017-08-04T19:32:22Z,1,7,1.2099999999999998e-007
2017-08-04T19:52:22Z,1,7,1.2099999999999998e-007
2017-08-04T20:12:22Z,1,7,1.0000000000000001e-7
2017-08-04T20:32:22Z,1,7,1.0000000000000001e-7
2017-08-04T20:52:22Z,1,7,1.0000000000000001e-7
2017-08-04T21:12:22Z,1,7,1.0000000000000001e-7
2017-08-04T21:32:22Z,1,7,1.0000000000000001e-7
2017-08-04T21:52:22Z,1,7,1.0000000000000001e-7
2017-08-04T22:12:22Z,1,7,1.0000000000000001e-7
2017-08-04T22:32:22Z,1,7,1.0000000000000001e-7
2017-08-04T22:52:22Z,1,7,1.0000000000000001e-7
2017-08-04T23:12:22Z,1,7,1.0000000000000001e-7
